cohort,scope,outcome_id,adjustment,exposure_model,analysis_family,minimum_baseline_opportunities,outcome_coding_status,n,people,parameters,matrix_rank,events,any_withdrawal_n,any_withdrawal_events,any_withdrawal_nonevents,model_status,warnings,term,estimate_scale,estimate,standard_error,ci_low,ci_high,p_value,loss_1_n,loss_1_events,loss_1_nonevents,loss_2plus_n,loss_2plus_events,loss_2plus_nonevents,alcohol_loss_n,alcohol_loss_events,alcohol_loss_nonevents,activity_loss_n,activity_loss_events,activity_loss_nonevents,work_loss_n,work_loss_events,work_loss_nonevents,extended_loss_1_n,extended_loss_1_events,extended_loss_1_nonevents,extended_loss_2plus_n,extended_loss_2plus_events,extended_loss_2plus_nonevents,work_exit_retirement_n,work_exit_retirement_events,work_exit_retirement_nonevents,work_exit_no_retirement_n,work_exit_no_retirement_events,work_exit_no_retirement_nonevents,standardized_estimate,standardized_standard_error,standardized_ci_low,standardized_ci_high
elsa,comparable_22_30_months,incident_stroke,full,score_categorical,core,2,PASS_BASELINE_FREE_RISK_SET,21419,7091,19,19,211.0,,,,NOT_EVALUABLE_LOSS_2PLUS_EVENTS,,,,,,,,,4434.0,51.0,4383.0,361.0,7.0,354.0,,,,,,,,,,,,,,,,,,,,,,,,,
elsa,comparable_22_30_months,incident_stroke,full,mutually_adjusted_components,core,2,PASS_BASELINE_FREE_RISK_SET,21419,7091,20,20,211.0,,,,NOT_EVALUABLE_ALCOHOL_LOSS_EVENTS,,,,,,,,,,,,,,,648.0,6.0,642.0,,,,,,,,,,,,,,,,,,,,,,
elsa,comparable_22_30_months,incident_stroke,full,extended_score_categorical,enrichment,1,PASS_BASELINE_FREE_RISK_SET,21273,7183,19,19,228.0,,,,NOT_EVALUABLE_EXTENDED_LOSS_2PLUS_EVENTS,,,,,,,,,,,,,,,,,,,,,,,,5115.0,58.0,5057.0,637.0,6.0,631.0,,,,,,,,,,
elsa,comparable_22_30_months,incident_stroke,full,work_exit_phenotype,enrichment,1,PASS_BASELINE_FREE_RISK_SET,7298,3413,19,19,47.0,,,,NOT_EVALUABLE_EPV,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
elsa,comparable_22_30_months,incident_any_adl,basic,any_withdrawal,core,2,PASS_STRICT_COMPLETE_ITEM_COUNTS,21599,7371,13,13,1709.0,4511.0,519.0,3992.0,PASS,,any_withdrawal,risk_ratio,1.7051579851590217,0.05254535698867872,1.5382889989298845,1.890128419545502,3.1116655065431647e-24,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
elsa,comparable_22_30_months,incident_any_adl,basic,score_categorical,core,2,PASS_STRICT_COMPLETE_ITEM_COUNTS,21599,7371,14,14,1709.0,,,,PASS,,loss_1,risk_ratio,1.6521238753838783,0.05416071487382483,1.4857335254898532,1.8371486224042173,1.864093522864446e-20,4184.0,466.0,3718.0,327.0,53.0,274.0,,,,,,,,,,,,,,,,,,,,,,,,,
elsa,comparable_22_30_months,incident_any_adl,basic,score_categorical,core,2,PASS_STRICT_COMPLETE_ITEM_COUNTS,21599,7371,14,14,1709.0,,,,PASS,,loss_2plus,risk_ratio,2.470739309712816,0.134253629092545,1.899109598025977,3.214428879147111,1.6127045822551067e-11,4184.0,466.0,3718.0,327.0,53.0,274.0,,,,,,,,,,,,,,,,,,,,,,,,,
elsa,comparable_22_30_months,incident_any_adl,basic,mutually_adjusted_components,core,2,PASS_STRICT_COMPLETE_ITEM_COUNTS,21599,7371,15,15,1709.0,,,,PASS,,alcohol_loss,risk_ratio,1.3162264080823682,0.1121231349147525,1.0565528224966216,1.6397211009664903,0.014261867241982914,,,,,,,597.0,76.0,521.0,2098.0,339.0,1759.0,2148.0,159.0,1989.0,,,,,,,,,,,,,,,,
elsa,comparable_22_30_months,incident_any_adl,basic,mutually_adjusted_components,core,2,PASS_STRICT_COMPLETE_ITEM_COUNTS,21599,7371,15,15,1709.0,,,,PASS,,activity_loss,risk_ratio,1.8868160769269056,0.059128574785609,1.6803480021351804,2.1186533406330903,6.788534375303571e-27,,,,,,,597.0,76.0,521.0,2098.0,339.0,1759.0,2148.0,159.0,1989.0,,,,,,,,,,,,,,,,
elsa,comparable_22_30_months,incident_any_adl,basic,mutually_adjusted_components,core,2,PASS_STRICT_COMPLETE_ITEM_COUNTS,21599,7371,15,15,1709.0,,,,PASS,,work_loss,risk_ratio,1.358235574836852,0.09119528079999119,1.1359246854269938,1.6240547462518893,0.0007865595129930841,,,,,,,597.0,76.0,521.0,2098.0,339.0,1759.0,2148.0,159.0,1989.0,,,,,,,,,,,,,,,,
elsa,comparable_22_30_months,incident_any_adl,full,any_withdrawal,core,2,PASS_STRICT_COMPLETE_ITEM_COUNTS,19474,6727,18,18,1524.0,4042.0,457.0,3585.0,PASS,,any_withdrawal,risk_ratio,1.477303040916225,0.05610496124509096,1.323466528700958,1.6490211330410252,3.5219892381773922e-12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
elsa,comparable_22_30_months,incident_any_adl,full,score_categorical,core,2,PASS_STRICT_COMPLETE_ITEM_COUNTS,19474,6727,19,19,1524.0,,,,PASS,,loss_1,risk_ratio,1.4443328781255163,0.05762120029311882,1.2900901009098216,1.6170168745292597,1.7660135988762103e-10,3752.0,409.0,3343.0,290.0,48.0,242.0,,,,,,,,,,,,,,,,,,,,,,,,,
elsa,comparable_22_30_months,incident_any_adl,full,score_categorical,core,2,PASS_STRICT_COMPLETE_ITEM_COUNTS,19474,6727,19,19,1524.0,,,,PASS,,loss_2plus,risk_ratio,1.9265543118862969,0.14357230787096,1.4540263830258822,2.5526438584447715,4.941242357141109e-06,3752.0,409.0,3343.0,290.0,48.0,242.0,,,,,,,,,,,,,,,,,,,,,,,,,
elsa,comparable_22_30_months,incident_any_adl,full,mutually_adjusted_components,core,2,PASS_STRICT_COMPLETE_ITEM_COUNTS,19474,6727,20,20,1524.0,,,,PASS,,alcohol_loss,risk_ratio,1.158471595440482,0.11766365759454867,0.919877302225979,1.4589515734270433,0.21123133426591312,,,,,,,545.0,69.0,476.0,1851.0,296.0,1555.0,1941.0,142.0,1799.0,,,,,,,,,,,,,,,,
elsa,comparable_22_30_months,incident_any_adl,full,mutually_adjusted_components,core,2,PASS_STRICT_COMPLETE_ITEM_COUNTS,19474,6727,20,20,1524.0,,,,PASS,,activity_loss,risk_ratio,1.6212502992756954,0.06304681318781712,1.432796541642831,1.8344911203427203,1.8007707364901335e-14,,,,,,,545.0,69.0,476.0,1851.0,296.0,1555.0,1941.0,142.0,1799.0,,,,,,,,,,,,,,,,
elsa,comparable_22_30_months,incident_any_adl,full,mutually_adjusted_components,core,2,PASS_STRICT_COMPLETE_ITEM_COUNTS,19474,6727,20,20,1524.0,,,,PASS,,work_loss,risk_ratio,1.252857135018659,0.09745009795983632,1.0350274714005845,1.5165307628435531,0.02070877845785746,,,,,,,545.0,69.0,476.0,1851.0,296.0,1555.0,1941.0,142.0,1799.0,,,,,,,,,,,,,,,,
elsa,comparable_22_30_months,incident_any_adl,full,extended_score_categorical,enrichment,1,PASS_STRICT_COMPLETE_ITEM_COUNTS,18539,6647,19,19,1699.0,,,,PASS,,extended_loss_1,risk_ratio,1.406871796046873,0.0530941422803778,1.2678290757977468,1.5611633210626135,1.2802646081294514e-10,,,,,,,,,,,,,,,,4327.0,462.0,3865.0,515.0,70.0,445.0,,,,,,,,,,
elsa,comparable_22_30_months,incident_any_adl,full,extended_score_categorical,enrichment,1,PASS_STRICT_COMPLETE_ITEM_COUNTS,18539,6647,19,19,1699.0,,,,PASS,,extended_loss_2plus,risk_ratio,1.9136389410888992,0.11876228002462007,1.516244937810993,2.4151862971023026,4.635494269181156e-08,,,,,,,,,,,,,,,,4327.0,462.0,3865.0,515.0,70.0,445.0,,,,,,,,,,
elsa,comparable_22_30_months,incident_any_adl,full,work_exit_phenotype,enrichment,1,PASS_STRICT_COMPLETE_ITEM_COUNTS,6834,3279,19,19,407.0,,,,PASS,,work_exit_retirement,risk_ratio,1.1047755264447885,0.10866713168741651,0.8928457069846648,1.3670099483967424,0.359169591608294,,,,,,,,,,,,,,,,,,,,,,1735.0,124.0,1611.0,225.0,21.0,204.0,,,,
elsa,comparable_22_30_months,incident_any_adl,full,work_exit_phenotype,enrichment,1,PASS_STRICT_COMPLETE_ITEM_COUNTS,6834,3279,19,19,407.0,,,,PASS,,work_exit_no_retirement,risk_ratio,1.404461170968631,0.21726878786677695,0.9174242367949433,2.150053488503445,0.11798483472587178,,,,,,,,,,,,,,,,,,,,,,1735.0,124.0,1611.0,225.0,21.0,204.0,,,,
elsa,comparable_22_30_months,multimorbidity_progression,basic,any_withdrawal,core,2,PASS_STRICT_COMMON_SIX,24542,8001,14,14,3165.0,5603.0,788.0,4815.0,PASS,,any_withdrawal,risk_ratio,1.196569616762128,0.03991580041977007,1.1065258908523594,1.2939406656407864,6.926517099302169e-06,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
elsa,comparable_22_30_months,multimorbidity_progression,basic,score_categorical,core,2,PASS_STRICT_COMMON_SIX,24542,8001,15,15,3165.0,,,,PASS,,loss_1,risk_ratio,1.1725518003547397,0.041280029097997745,1.0814200401398755,1.271363275584674,0.00011518208178980659,5166.0,714.0,4452.0,437.0,74.0,363.0,,,,,,,,,,,,,,,,,,,,,,,,,
elsa,comparable_22_30_months,multimorbidity_progression,basic,score_categorical,core,2,PASS_STRICT_COMMON_SIX,24542,8001,15,15,3165.0,,,,PASS,,loss_2plus,risk_ratio,1.5187792071178958,0.10815617976926697,1.228660610968423,1.8774023187375923,0.00011158164023614307,5166.0,714.0,4452.0,437.0,74.0,363.0,,,,,,,,,,,,,,,,,,,,,,,,,
elsa,comparable_22_30_months,multimorbidity_progression,basic,mutually_adjusted_components,core,2,PASS_STRICT_COMMON_SIX,24542,8001,16,16,3165.0,,,,PASS,,alcohol_loss,risk_ratio,1.2627571646175204,0.08595607474276268,1.0669741502141459,1.4944651250199885,0.0066446361739861196,,,,,,,755.0,122.0,633.0,2898.0,432.0,2466.0,2395.0,310.0,2085.0,,,,,,,,,,,,,,,,
elsa,comparable_22_30_months,multimorbidity_progression,basic,mutually_adjusted_components,core,2,PASS_STRICT_COMMON_SIX,24542,8001,16,16,3165.0,,,,PASS,,activity_loss,risk_ratio,1.2010798902953415,0.04942249826355701,1.0901929992245023,1.3232454289268445,0.00020953038415285033,,,,,,,755.0,122.0,633.0,2898.0,432.0,2466.0,2395.0,310.0,2085.0,,,,,,,,,,,,,,,,
elsa,comparable_22_30_months,multimorbidity_progression,basic,mutually_adjusted_components,core,2,PASS_STRICT_COMMON_SIX,24542,8001,16,16,3165.0,,,,PASS,,work_loss,risk_ratio,1.1400787425696355,0.062355704984757426,1.008921961991983,1.2882855049491821,0.035517271065632176,,,,,,,755.0,122.0,633.0,2898.0,432.0,2466.0,2395.0,310.0,2085.0,,,,,,,,,,,,,,,,
elsa,comparable_22_30_months,multimorbidity_progression,full,any_withdrawal,core,2,PASS_STRICT_COMMON_SIX,22110,7287,18,18,2869.0,5008.0,696.0,4312.0,PASS,,any_withdrawal,risk_ratio,1.1522333120509407,0.04282451526117661,1.0594687063244792,1.2531201700196977,0.000936630420259227,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
elsa,comparable_22_30_months,multimorbidity_progression,full,score_categorical,core,2,PASS_STRICT_COMMON_SIX,22110,7287,19,19,2869.0,,,,PASS,,loss_1,risk_ratio,1.1309191374748515,0.04420190462999358,1.0370670211136022,1.2332646487335945,0.005379575549076519,4619.0,631.0,3988.0,389.0,65.0,324.0,,,,,,,,,,,,,,,,,,,,,,,,,
elsa,comparable_22_30_months,multimorbidity_progression,full,score_categorical,core,2,PASS_STRICT_COMMON_SIX,22110,7287,19,19,2869.0,,,,PASS,,loss_2plus,risk_ratio,1.4502164947994214,0.11681626126880848,1.1534496952529179,1.8233373249339369,0.0014624665083381489,4619.0,631.0,3988.0,389.0,65.0,324.0,,,,,,,,,,,,,,,,,,,,,,,,,
elsa,comparable_22_30_months,multimorbidity_progression,full,mutually_adjusted_components,core,2,PASS_STRICT_COMMON_SIX,22110,7287,20,20,2869.0,,,,PASS,,alcohol_loss,risk_ratio,1.2531942958789863,0.09057995892335727,1.0493409193513374,1.4966498630344554,0.012714267478463017,,,,,,,685.0,111.0,574.0,2561.0,379.0,2182.0,2159.0,273.0,1886.0,,,,,,,,,,,,,,,,
elsa,comparable_22_30_months,multimorbidity_progression,full,mutually_adjusted_components,core,2,PASS_STRICT_COMMON_SIX,22110,7287,20,20,2869.0,,,,PASS,,activity_loss,risk_ratio,1.1597204850517593,0.053263119330046974,1.044757936978297,1.2873332241328803,0.005402186188631092,,,,,,,685.0,111.0,574.0,2561.0,379.0,2182.0,2159.0,273.0,1886.0,,,,,,,,,,,,,,,,
elsa,comparable_22_30_months,multimorbidity_progression,full,mutually_adjusted_components,core,2,PASS_STRICT_COMMON_SIX,22110,7287,20,20,2869.0,,,,PASS,,work_loss,risk_ratio,1.09552464774844,0.06674164066646628,0.9611951382919827,1.248627053978883,0.17163678328536314,,,,,,,685.0,111.0,574.0,2561.0,379.0,2182.0,2159.0,273.0,1886.0,,,,,,,,,,,,,,,,
elsa,comparable_22_30_months,multimorbidity_progression,full,extended_score_categorical,enrichment,1,PASS_STRICT_COMMON_SIX,22139,7435,19,19,2913.0,,,,PASS,,extended_loss_1,risk_ratio,1.0807906108085714,0.04251237133801853,0.9943859218131276,1.1747032201361804,0.06761946128179173,,,,,,,,,,,,,,,,5334.0,708.0,4626.0,673.0,110.0,563.0,,,,,,,,,,
elsa,comparable_22_30_months,multimorbidity_progression,full,extended_score_categorical,enrichment,1,PASS_STRICT_COMMON_SIX,22139,7435,19,19,2913.0,,,,PASS,,extended_loss_2plus,risk_ratio,1.4127222409781206,0.09203535755784875,1.1795494273041207,1.6919885542360358,0.00017390072124290614,,,,,,,,,,,,,,,,5334.0,708.0,4626.0,673.0,110.0,563.0,,,,,,,,,,
elsa,comparable_22_30_months,multimorbidity_progression,full,work_exit_phenotype,enrichment,1,PASS_STRICT_COMMON_SIX,7430,3463,19,19,890.0,,,,PASS,,work_exit_retirement,risk_ratio,1.0159096482939909,0.07423480546711708,0.8783473673828003,1.175016231416589,0.8316169393476607,,,,,,,,,,,,,,,,,,,,,,1919.0,241.0,1678.0,268.0,36.0,232.0,,,,
elsa,comparable_22_30_months,multimorbidity_progression,full,work_exit_phenotype,enrichment,1,PASS_STRICT_COMMON_SIX,7430,3463,19,19,890.0,,,,PASS,,work_exit_no_retirement,risk_ratio,1.1554970397685247,0.16310524683829133,0.8393312622141292,1.5907585824834862,0.37555363470949454,,,,,,,,,,,,,,,,,,,,,,1919.0,241.0,1678.0,268.0,36.0,232.0,,,,
elsa,comparable_22_30_months,mortality,basic,any_withdrawal,core,2,PASS_SOURCE_STATUS,25646,8443,13,13,332.0,5969.0,156.0,5813.0,PASS,,any_withdrawal,risk_ratio,2.539476725306071,0.11352080458591492,2.0328959598559706,3.1722932042366545,2.21964851004674e-16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
elsa,comparable_22_30_months,mortality,basic,score_categorical,core,2,PASS_SOURCE_STATUS,25646,8443,14,14,332.0,,,,PASS,,loss_1,risk_ratio,2.3787139937152704,0.11757678273107258,1.8891249705174498,2.9951857882366526,1.7042009189533353e-13,5491.0,134.0,5357.0,478.0,22.0,456.0,,,,,,,,,,,,,,,,,,,,,,,,,
elsa,comparable_22_30_months,mortality,basic,score_categorical,core,2,PASS_SOURCE_STATUS,25646,8443,14,14,332.0,,,,PASS,,loss_2plus,risk_ratio,4.747890323943381,0.22094494486281505,3.079158183435337,7.320982289726064,1.7869378135787453e-12,5491.0,134.0,5357.0,478.0,22.0,456.0,,,,,,,,,,,,,,,,,,,,,,,,,
elsa,comparable_22_30_months,mortality,basic,mutually_adjusted_components,core,2,PASS_SOURCE_STATUS,25646,8443,15,15,332.0,,,,PASS,,alcohol_loss,risk_ratio,1.5923296408291407,0.20783635044748117,1.05955219917315,2.3930049761037884,0.025202117839031667,,,,,,,815.0,23.0,792.0,3144.0,127.0,3017.0,2497.0,29.0,2468.0,,,,,,,,,,,,,,,,
elsa,comparable_22_30_months,mortality,basic,mutually_adjusted_components,core,2,PASS_SOURCE_STATUS,25646,8443,15,15,332.0,,,,PASS,,activity_loss,risk_ratio,2.7766994345192746,0.11928123516419914,2.197842162130241,3.508013397188971,1.1111165221859304e-17,,,,,,,815.0,23.0,792.0,3144.0,127.0,3017.0,2497.0,29.0,2468.0,,,,,,,,,,,,,,,,
elsa,comparable_22_30_months,mortality,basic,mutually_adjusted_components,core,2,PASS_SOURCE_STATUS,25646,8443,15,15,332.0,,,,PASS,,work_loss,risk_ratio,1.7249329859392,0.25017955744980636,1.0563771580131127,2.8166018011761955,0.029317731267149438,,,,,,,815.0,23.0,792.0,3144.0,127.0,3017.0,2497.0,29.0,2468.0,,,,,,,,,,,,,,,,
elsa,comparable_22_30_months,mortality,full,any_withdrawal,core,2,PASS_SOURCE_STATUS,23086,7684,18,18,288.0,5340.0,138.0,5202.0,PASS,,any_withdrawal,risk_ratio,2.185204474908248,0.12455492594801573,1.7118698222235313,2.789416890915616,3.473459545266868e-10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
elsa,comparable_22_30_months,mortality,full,score_categorical,core,2,PASS_SOURCE_STATUS,23086,7684,19,19,288.0,,,,PASS,,loss_1,risk_ratio,2.0718406280136974,0.1281707451434418,1.6115998159058216,2.663517050276852,1.3209242355730757e-08,4913.0,117.0,4796.0,427.0,21.0,406.0,,,,,,,,,,,,,,,,,,,,,,,,,
elsa,comparable_22_30_months,mortality,full,score_categorical,core,2,PASS_SOURCE_STATUS,23086,7684,19,19,288.0,,,,PASS,,loss_2plus,risk_ratio,3.5846958268369744,0.24069351014300788,2.2365243093166107,5.745541918508751,1.1320141550686794e-07,4913.0,117.0,4796.0,427.0,21.0,406.0,,,,,,,,,,,,,,,,,,,,,,,,,
elsa,comparable_22_30_months,mortality,full,mutually_adjusted_components,core,2,PASS_SOURCE_STATUS,23086,7684,20,20,288.0,,,,PASS,,alcohol_loss,risk_ratio,1.5236035203634644,0.21482261604862227,1.000033676222923,2.3212895150007657,0.04998167908237263,,,,,,,742.0,23.0,719.0,2778.0,109.0,2669.0,2256.0,28.0,2228.0,,,,,,,,,,,,,,,,
elsa,comparable_22_30_months,mortality,full,mutually_adjusted_components,core,2,PASS_SOURCE_STATUS,23086,7684,20,20,288.0,,,,PASS,,activity_loss,risk_ratio,2.2871519628253996,0.13041375680746092,1.7712775975994364,2.953271756017009,2.2429345188380414e-10,,,,,,,742.0,23.0,719.0,2778.0,109.0,2669.0,2256.0,28.0,2228.0,,,,,,,,,,,,,,,,
elsa,comparable_22_30_months,mortality,full,mutually_adjusted_components,core,2,PASS_SOURCE_STATUS,23086,7684,20,20,288.0,,,,PASS,,work_loss,risk_ratio,1.6677580020831706,0.25847662204914634,1.004887244475678,2.767889401326528,0.047835621626656576,,,,,,,742.0,23.0,719.0,2778.0,109.0,2669.0,2256.0,28.0,2228.0,,,,,,,,,,,,,,,,
elsa,comparable_22_30_months,mortality,full,extended_score_categorical,enrichment,1,PASS_SOURCE_STATUS,23133,7861,19,19,355.0,,,,PASS,,extended_loss_1,risk_ratio,1.5883492694190484,0.11740493864427867,1.2618587473631906,1.9993152220372035,8.113565759419099e-05,,,,,,,,,,,,,,,,5615.0,113.0,5502.0,720.0,26.0,694.0,,,,,,,,,,
elsa,comparable_22_30_months,mortality,full,extended_score_categorical,enrichment,1,PASS_SOURCE_STATUS,23133,7861,19,19,355.0,,,,PASS,,extended_loss_2plus,risk_ratio,2.998239559097182,0.2162135111437462,1.962569546941786,4.580444279155989,3.8056547169514057e-07,,,,,,,,,,,,,,,,5615.0,113.0,5502.0,720.0,26.0,694.0,,,,,,,,,,
elsa,comparable_22_30_months,mortality,full,work_exit_phenotype,enrichment,1,PASS_SOURCE_STATUS,7714,3616,19,19,60.0,,,,NOT_EVALUABLE_EPV,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
elsa,comparable_22_30_months,incident_heart_disease,basic,any_withdrawal,core,2,PASS_BASELINE_FREE_RISK_SET,20505,6840,13,13,736.0,4571.0,193.0,4378.0,PASS,,any_withdrawal,risk_ratio,1.3036302161747952,0.08473255065302616,1.1041547378594294,1.5391427326740337,0.0017522840686670625,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
